"Stock","Year","T_Idx_E","TE","CDN.Harvest","TRTC","Total.Harvest","Total.Run","TotalSpnExp","EffSpn","Expl_R","Expl_S","AgeComp","RunAge3","RunAge4","RunAge5","RunAge6","RunAge7","Total","ExpFactorLabel","SpnBaseCV","SpnAddCV","CtCV","SpnCVTotal","SpnSE","EffSpnSE","CtSE","RunSE","TE_Lower","TE_Upper","EffSpn_Lower","EffSpn_Upper","CT_Lower","CT_Upper","Run_Lower","Run_Upper","RecAge3","RecAge4","RecAge5","RecAge6","RecAge7","RecTotalNA","RecAgesUse","RecTotal","RpS","LogRpS","PercCdnCt","TotalER","Spn","Rec","SpnExp","PercRecAge3","PercRecAge4","PercRecAge5","PercRecAge6","PercRecAge7","OddSpnVal","OddSpnFlag","OddRecVal","OddRecFlag","OddProdVal","OddProdFlag","OddExpVal","OddExpFlag","NumFlagsMain","NumFlagsAll"
"Bear",1969,NA,NA,NA,NA,NA,NA,NA,NA,19285,NA,"BearAvg",0.07,0.28,0.65,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1643.4246941,13995.59077,NA,0,0,NA,NA,15639.0154641,NA,NA,NA,NA,NA,NA,NA,0.1051,0.8949,NA,0,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0,0
"Bear",1970,600,1620.302139,1583.14486586,3203.4470049,1653.9175547,3274.2196937,2.7,1620.302139,2415,1667,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,324.0604278,324.0604278,496.17526641,592.625561263563,972.1812834,2268.4229946,972.1812834,2268.4229946,661.56702188,2646.26808752,2088.96857117287,4459.47081622713,3498.8976925,NA,2526.30668888,0,NA,NA,NA,6025.20438138,NA,NA,96,51,1620.302139,NA,2.7,0.5807,NA,0.4193,0,NA,0.33,FALSE,NA,FALSE,NA,FALSE,1.15,FALSE,0,0
"Bear",1971,200,588.5040539,688.3020083,1276.806062,712.5299738,1301.034028,2.94,588.5040539,1743,NA,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,117.70081078,117.70081078,213.75899214,244.021285094104,353.10243234,823.90567546,353.10243234,823.90567546,285.01198952,1140.04795808,812.991457811792,1789.07659818821,NA,1088.255189056,303.94332904,NA,0,NA,NA,1392.198518096,NA,NA,97,55,588.5040539,NA,2.94,NA,0.7817,0.2183,NA,0,0.12,FALSE,NA,FALSE,NA,FALSE,1.25,FALSE,0,0
"Bear",1972,3500,10298.82094,11894.22656,22193.0475,13178.67468,23477.49563,2.94,10298.82094,583,NA,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,2059.764188,2059.764188,3953.602404,4457.98165979649,6179.292564,14418.349316,6179.292564,14418.349316,5271.469872,21085.879488,14561.532310407,32393.458949593,272.063797264,130.929434048,NA,0,0,NA,NA,402.993231312,NA,NA,90,56,10298.82094,NA,2.94,0.6751,0.3249,NA,0,0,2.09,FALSE,NA,FALSE,NA,FALSE,1.25,FALSE,0,0
"Bear",1973,7000,18712.60135,29303.492624,48016.09397,31271.651397,49984.25275,2.67,18712.60135,3510,19164,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,3742.52027,3742.52027,9381.4954191,10100.4412908524,11227.56081,26197.64189,11227.56081,26197.64189,12508.6605588,50034.6422352,29783.3701682953,70185.1353317047,32.732358512,NA,4391.142457,0,0,NA,NA,4423.874815512,NA,NA,94,63,18712.60135,NA,2.67,0.0074,NA,0.9926,0,0,3.8,FALSE,NA,FALSE,NA,FALSE,1.14,FALSE,0,0
"Bear",1974,NA,NA,NA,NA,NA,NA,NA,NA,5362,NA,"BearAvg",0.07,0.28,0.65,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1891.5690584,3381.11532655,0,0,NA,NA,5272.68438495,NA,NA,NA,NA,NA,NA,NA,NA,0.3587,0.6413,0,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0,0
"Bear",1975,1100,2247.1260135,1577.3912335,3824.517247,1639.4996618,3886.6256752,2.04,2247.1260135,4532,2252,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,449.4252027,449.4252027,491.84989854,666.25770953569,1348.2756081,3145.9764189,1348.2756081,3145.9764189,655.79986472,2623.19945888,2554.11025612862,5219.14109427138,472.8922646,1456.48044836,3159.86012745,0,NA,5089.23284041,5089.23284041,5089.23284041,2.26477412029212,0.817475027821671,96,42,2247.1260135,5089.23284041,2.04,0.0929,0.2862,0.6209,0,NA,0.46,FALSE,0.42,FALSE,2.26,FALSE,0.87,FALSE,0,0
"Bear",1976,100,200,245.0970443,445.0970443,267.6051216,467.6051216,2,200,3023,NA,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,40,40,80.28153648,89.6946213526183,120,280,120,280,107.04204864,428.16819456,288.215878894763,646.994364305237,364.12011209,1361.17051644,1537.679551265,NA,NA,3262.970179795,3262.970179795,3262.970179795,16.314850898975,2.7920757911114,92,57,200,3262.970179795,2,0.1116,0.4172,0.4713,NA,NA,0.04,TRUE,0.27,FALSE,16.31,TRUE,0.85,FALSE,2,2
"Bear",1977,NA,NA,NA,NA,NA,NA,NA,NA,949,NA,"BearAvg",0.07,0.28,0.65,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.29262911,662.385037468,NA,NA,0,NA,NA,1002.677666578,NA,NA,NA,NA,NA,NA,NA,0.3394,0.6606,NA,NA,0,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,0,0
"Bear",1978,1250,2691.0464269,3507.412049,6198.458476,4064.557353,6755.60378,2.15,2691.0464269,89,2712,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,538.20928538,538.20928538,1219.3672059,1332.86369059016,1614.62785614,3767.46499766,1614.62785614,3767.46499766,1625.8229412,6503.2917648,4089.87639881968,9421.33116118032,165.596259367,NA,NA,0,0,NA,NA,165.596259367,NA,NA,86,60,2691.0464269,NA,2.15,1,NA,NA,0,0,0.55,FALSE,NA,FALSE,NA,FALSE,0.92,FALSE,0,0
"Bear",1979,50,2280.453209,2618.941374,4899.394583,2921.262679,5201.715887,45.61,2280.453209,937,NA,"BearAvg",0.07,0.28,0.65,0,0,1,"Extreme",0.8,0.1,0.3,0.9,2052.4078881,2052.4078881,876.3788037,2231.68500167693,-1824.3625672,6385.2689852,-1824.3625672,6385.2689852,1168.5050716,4674.0202864,738.345883646147,9665.08589035385,NA,NA,821.7749488,0,0,NA,NA,821.7749488,NA,NA,90,56,2280.453209,NA,45.61,NA,NA,1,0,0,0.46,FALSE,NA,FALSE,NA,FALSE,19.45,TRUE,1,1
"Bear",1980,900,1977.8305888,2065.1881223,4043.0187111,2883.4926845,4861.323273,2.2,1977.8305888,3735,1992,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,395.56611776,395.56611776,865.04780535,951.19937923685,1186.69835328,2768.96282432,1186.69835328,2768.96282432,1153.3970738,4613.5882952,2958.9245145263,6763.7220314737,NA,353.99536256,3658.2968409,0,0,NA,NA,4012.29220346,NA,NA,72,59,1977.8305888,NA,2.2,NA,0.0882,0.9118,0,0,0.4,FALSE,NA,FALSE,NA,FALSE,0.94,FALSE,0,0
"Bear",1981,420,1008.1208557,1230.6244361,2238.7452916,1357.5399929,2365.6608481,2.4,1008.1208557,5517,1027,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,201.62417114,201.62417114,407.26199787,454.438820191405,604.87251342,1411.36919798,604.87251342,1411.36919798,543.01599716,2172.06398864,1456.78320771719,3274.53848848281,88.49884064,1575.88171608,2896.8293302,0,0,4561.20988692,4561.20988692,4561.20988692,4.52446734052821,1.50949985542256,91,57,1008.1208557,4561.20988692,2.4,0.0194,0.3455,0.6351,0,0,0.2,FALSE,0.38,FALSE,4.52,FALSE,1.02,FALSE,0,0
"Bear",1982,NA,NA,NA,NA,NA,NA,NA,NA,11664,NA,"BearAvg",0.07,0.28,0.65,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.97042902,1247.86494224,12266.6123294,0,0,13908.44770066,13908.44770066,13908.44770066,NA,NA,NA,NA,NA,13908.44770066,NA,0.0283,0.0897,0.882,0,0,NA,FALSE,1.14,FALSE,NA,FALSE,NA,FALSE,0,0
"Bear",1983,NA,NA,NA,NA,NA,NA,NA,NA,16350,NA,"BearAvg",0.07,0.28,0.65,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.96623556,5284.07915728,11436.58393605,0,0,17032.62932889,17032.62932889,17032.62932889,NA,NA,NA,NA,NA,17032.62932889,NA,0.0183,0.3102,0.6715,0,0,NA,FALSE,1.4,FALSE,NA,FALSE,NA,FALSE,0,0
"Bear",1984,300,600,537.3365295,1137.336529,664.2691524,1264.269152,2,600,9293,NA,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,120,120,199.28074572,232.621614676537,360,840,360,840,265.70766096,1062.83064384,799.025922646926,1729.51238135307,1321.01978932,4926.52846476,2201.983883255,0,0,8449.532137335,8449.532137335,8449.532137335,14.082553562225,2.64493669523947,81,53,600,8449.532137335,2,0.1563,0.5831,0.2606,0,0,0.12,FALSE,0.7,FALSE,14.08,FALSE,0.85,FALSE,0,0
"Bear",1985,1200,2637.1074517,2504.7694621,5141.876914,2991.0415344,5628.148986,2.2,2637.1074517,4990,2657,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,527.42149034,527.42149034,897.31246032,1040.83768183036,1582.26447102,3691.95043238,1582.26447102,3691.95043238,1196.41661376,4785.66645504,3546.47362233928,7709.82434966072,1231.63211619,948.546903556,3422.034469555,0,0,5602.213489301,5602.213489301,5602.213489301,2.12437816505716,0.753479131343995,84,53,2637.1074517,5602.213489301,2.2,0.2198,0.1693,0.6108,0,0,0.54,FALSE,0.46,FALSE,2.12,FALSE,0.94,FALSE,0,0
"Bear",1986,1000,2000,1747.605821,3747.605821,2456.660508,4456.660508,2,2000,11400,NA,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,400,400,736.9981524,838.550103834597,1200,2800,1200,2800,982.6642032,3930.6568128,2779.56030033081,6133.76071566919,237.136725889,1474.107156116,12599.5126296,0,0,14310.756511605,14310.756511605,14310.756511605,7.1553782558025,1.96786427755131,71,55,2000,14310.756511605,2,0.0166,0.103,0.8804,0,0,0.41,FALSE,1.18,FALSE,7.16,FALSE,0.85,FALSE,0,0
"Bear",1987,5000,11185.537259,6780.331878,17965.869136,7686.17402,18871.711276,2.24,11185.537259,13776,11283,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,2237.1074518,2237.1074518,2305.852206,3212.72534568614,6711.3223554,15659.7521626,6711.3223554,15659.7521626,3074.469608,12297.878432,12446.2605846277,25297.1619673723,368.526789029,5427.48236352,8489.76732825,0,NA,14285.776480799,14285.776480799,14285.776480799,1.27716498099405,0.244642762906061,88,41,11185.537259,14285.776480799,2.24,0.0258,0.3799,0.5943,0,NA,2.27,FALSE,1.18,FALSE,1.28,FALSE,0.96,FALSE,0,0
"Bear",1988,3300,6955.6611776,8413.348157,15369.009336,10639.083338,17594.744517,2.11,6955.6611776,11424,6985,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1391.13223552,1391.13223552,3191.7250014,3481.71759068203,4173.39670656,9737.92564864,4173.39670656,9737.92564864,4255.6333352,17022.5333408,10631.3093356359,24558.1796983641,1356.87059088,3657.1305414,8098.258731355,NA,0,13112.259863635,13112.259863635,13112.259863635,1.88512055559315,0.633991774076755,79,60,6955.6611776,13112.259863635,2.11,0.1035,0.2789,0.6176,NA,0,1.41,FALSE,1.08,FALSE,1.89,FALSE,0.9,FALSE,0,0
"Bear",1989,774,1604.5497424,1292.5835141,2897.1332564,1783.1177703,3387.6675127,2.07,1604.5497424,6813,1611,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,320.90994848,320.90994848,534.93533109,623.810070038793,962.72984544,2246.36963936,962.72984544,2246.36963936,713.24710812,2852.98843248,2140.04737262241,4635.28765277759,914.28263535,3488.480684276,NA,0,0,NA,NA,4402.763319626,NA,NA,72,53,1604.5497424,NA,2.07,0.2077,0.7923,NA,0,0,0.33,FALSE,NA,FALSE,NA,FALSE,0.88,FALSE,0,0
"Bear",1990,1060,2191.1322355,2198.548288,4389.6805236,3073.5361791,5264.6684147,2.07,2191.1322355,15467,2197,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,438.2264471,438.2264471,922.06085373,1020.90089475873,1314.6793413,3067.5851297,1314.6793413,3067.5851297,1229.41447164,4917.65788656,3222.86662518253,7306.47020421747,872.120171069,NA,19068.924199,0,0,NA,NA,19941.044370069,NA,NA,72,58,2191.1322355,NA,2.07,0.0437,NA,0.9563,0,0,0.45,FALSE,NA,FALSE,NA,FALSE,0.88,FALSE,0,0
"Bear",1991,3550,7277.8305888,8880.5597646,16158.390349,12106.0349953,19383.865584,2.05,7277.8305888,22111,7292,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1455.56611776,1455.56611776,3631.81049859,3912.6359683517,4366.69835328,10188.96282432,4366.69835328,10188.96282432,4842.41399812,19369.65599248,11558.5936472966,27209.1375207034,NA,8214.3058088,12506.6095037,0,0,NA,NA,20720.9153125,NA,NA,73,62,7277.8305888,NA,2.05,NA,0.3964,0.6036,0,0,1.48,FALSE,NA,FALSE,NA,FALSE,0.87,FALSE,0,0
"Bear",1992,2300,4837.1074517,6317.1406959,11154.248148,8224.073048,13061.180505,2.1,4837.1074517,14558,4857,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,967.42149034,967.42149034,2467.2219144,2650.11100048041,2902.26447102,6771.95043238,2902.26447102,6771.95043238,3289.6292192,13158.5168768,7760.95850403918,18361.4025059608,2053.5764522,5387.46255544,7521.935398315,0,0,14962.974405955,14962.974405955,14962.974405955,3.09337234191402,1.12926186858304,77,63,4837.1074517,14962.974405955,2.1,0.1372,0.3601,0.5027,0,0,0.98,FALSE,1.23,FALSE,3.09,FALSE,0.9,FALSE,0,0
"Bear",1993,2600,5318.5537259,5843.3385823,11161.8923071,7140.3058658,12458.8595867,2.05,5318.5537259,6937,5328,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1063.71074518,1063.71074518,2142.09175974,2391.66002110614,3191.13223554,7445.97521626,3191.13223554,7445.97521626,2856.12234632,11424.48938528,7675.53954448773,17242.1796289123,1346.86563886,3240.218325428,4554.376017035,0,0,9141.459981323,9141.459981323,9141.459981323,1.71878680792608,0.541618697724062,82,57,5318.5537259,9141.459981323,2.05,0.1473,0.3545,0.4982,0,0,1.08,FALSE,0.75,FALSE,1.72,FALSE,0.87,FALSE,0,0
"Bear",1994,NA,NA,NA,NA,NA,NA,NA,NA,7761,NA,"BearAvg",0.07,0.28,0.65,0,0,1,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810.054581357,1961.885053492,8163.32322325,0,0,10935.262858099,10935.262858099,10935.262858099,NA,NA,NA,NA,NA,10935.262858099,NA,0.0741,0.1794,0.7465,0,0,NA,FALSE,0.9,FALSE,NA,FALSE,NA,FALSE,0,0
"Bear",1995,4800,10548.429807,14088.620258,24637.050064,18788.376653,29336.80646,2.2,10548.429807,11981,10627,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,2109.6859614,2109.6859614,5636.5129959,6018.39294236242,6329.0578842,14767.8017298,6329.0578842,14767.8017298,7515.3506612,30061.4026448,17300.0205752751,41373.5923447248,490.471263373,3516.5084654,5588.08581955,0,0,9595.065548323,9595.065548323,9595.065548323,0.909620268028485,-0.0947280544408428,75,64,10548.429807,9595.065548323,2.2,0.0511,0.3665,0.5824,0,0,2.14,FALSE,0.79,FALSE,0.91,FALSE,0.94,FALSE,0,0
"Bear",1996,2850,6411.322355,10824.709637,17236.031996,12829.615345,19240.937698,2.25,6411.322355,9304,6470,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1282.264471,1282.264471,3848.8846035,4056.86022246863,3846.793413,8975.851297,3846.793413,8975.851297,5131.846138,20527.384552,11127.2172530627,27354.6581429373,879.12711635,2407.17542996,13019.5746226,0,0,16305.87716891,16305.87716891,16305.87716891,2.54329392066732,0.933460060047105,84,67,6411.322355,16305.87716891,2.25,0.0539,0.1476,0.7985,0,0,1.3,FALSE,1.34,FALSE,2.54,FALSE,0.96,FALSE,0,0
"Bear",1997,1810,3631.85537259,5944.14699945,9576.00237203,7940.35293156,11572.2083051,2.01,3631.85537259,4660,3633,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,726.371074518,726.371074518,2382.105879468,2490.39020213549,2179.113223554,5084.597521626,2179.113223554,5084.597521626,3176.141172624,12704.564690496,6591.42790082902,16552.988709371,601.79385749,5608.43214512,410.174083085,0,0,6620.400085695,6620.400085695,6620.400085695,1.82286996769196,0.60041216440427,75,69,3631.85537259,6620.400085695,2.01,0.0909,0.8471,0.062,0,0,0.74,FALSE,0.54,FALSE,1.82,FALSE,0.86,FALSE,0,0
"Bear",1998,1840,3727.4214903,1986.5687287,5713.9902191,3279.3108436,7006.7323339,2.03,3727.4214903,9653,1531,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,745.48429806,745.48429806,983.79325308,1234.34031104057,2236.45289418,5218.39008642,2236.45289418,5218.39008642,1311.72433744,5246.89734976,4538.05171181885,9475.41295598115,1402.10803628,176.690374252,19410.76163325,0,0,20989.560043782,20989.560043782,20989.560043782,5.63112062813499,1.72830846819451,61,47,3727.4214903,20989.560043782,2.03,0.0668,0.0084,0.9248,0,0,0.76,FALSE,1.73,FALSE,5.63,FALSE,0.87,FALSE,0,0
"Bear",1999,4096.415044,9388.529095,2259.9051957,11648.434291,3170.42971,12558.958805,2.29,9388.529095,9271,9313,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1877.705819,1877.705819,951.128913,2104.85756094113,5633.117457,13143.940733,5633.117457,13143.940733,1268.171884,5072.687536,8349.24368311775,16768.6739268823,44.172593563,8361.5588574,8396.7553189,0,0,16802.486769863,16802.486769863,16802.486769863,1.78968255834787,0.582038262420663,71,25,9388.529095,16802.486769863,2.29,0.0026,0.4976,0.4997,0,0,1.91,FALSE,1.38,FALSE,1.79,FALSE,0.98,FALSE,0,0
"Bear",2000,646.242503,3595.282412,4564.182591,8159.465003,5001.772696,8597.055107,5.56,3595.282412,1990,5174,"BearAvg",0.07,0.28,0.65,0,0,1,"Very High",0.5,0.1,0.3,0.6,2157.1694472,2157.1694472,1500.5318088,2627.73205124757,-719.056482399999,7909.6213064,-719.056482399999,7909.6213064,2000.7090784,8002.8363136,3341.59100450486,13852.5192094951,2090.38971435,3617.06382968,1122.563436475,0,0,6830.016980505,6830.016980505,6830.016980505,1.89971640550639,0.641704614772181,91,58,3595.282412,6830.016980505,5.56,0.3061,0.5296,0.1644,0,0,0.73,FALSE,0.56,FALSE,1.9,FALSE,2.37,FALSE,0,0
"Bear",2001,1705.1428576,10472.197758,7713.143469,18185.341227,9557.917042,20030.114804,6.14,10472.197758,45,3781,"BearAvg",0.07,0.28,0.65,0,0,1,"Very High",0.5,0.1,0.3,0.6,6283.3186548,6283.3186548,2867.3751126,6906.65862440844,-2094.4395516,23038.8350676,-2094.4395516,23038.8350676,3823.1668168,15292.6672672,6216.79755518311,33843.4320528169,904.26595742,483.56578802,2377.82274925,0,0,3765.65449469,3765.65449469,3765.65449469,0.359585884616561,-1.02280223016799,81,48,10472.197758,3765.65449469,6.14,0.2401,0.1284,0.6315,0,0,2.13,FALSE,0.31,FALSE,0.36,FALSE,2.62,FALSE,0,0
"Bear",2002,158.1916817,316.3833635,293.8925685,610.275932,314.6536875,631.0370509,2,316.3833635,561,600,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,63.2766727,63.2766727,94.39610625,113.642255271286,189.8300181,442.9367089,189.8300181,442.9367089,125.861475,503.4459,403.752540357427,858.321561442573,120.891447005,1024.2928766,690.4194622,0,0,1835.603785805,1835.603785805,1835.603785805,5.80183409613761,1.75817409103627,93,50,316.3833635,1835.603785805,2,0.0659,0.558,0.3761,0,0,0.06,TRUE,0.15,FALSE,5.8,FALSE,0.85,FALSE,1,1
"Bear",2003,2306.9236112,19509.687646,8077.484043,27587.171693,10353.022561,29862.710205,8.46,19509.687646,5351,11309,"BearAvg",0.07,0.28,0.65,0,0,1,"Very High",0.5,0.1,0.3,0.6,11705.8125876,11705.8125876,3105.9067683,12110.8507211255,-3901.9375292,42921.3128212,-3901.9375292,42921.3128212,4141.2090244,16564.8360976,5641.00876274897,54084.411647251,256.07321915,297.41146064,7701.566262,0,0,8255.05094179,8255.05094179,8255.05094179,0.423125735869098,-0.860085896187779,78,35,19509.687646,8255.05094179,8.46,0.031,0.036,0.933,0,0,3.97,FALSE,0.68,FALSE,0.42,FALSE,3.61,FALSE,0,0
"Bear",2004,738.3580952,8047.364788,3581.4954247,11628.860215,4870.7203176,12918.085106,10.9,8047.364788,8375,2981,"BearAvg",0.07,0.28,0.65,0,0,1,"Extreme",0.8,0.1,0.3,0.9,7242.6283092,7242.6283092,1461.21609528,7388.55989366876,-6437.8918304,22532.6214064,-6437.8918304,22532.6214064,1948.28812704,7793.15250816,-1859.03468133753,27695.2048933375,74.35286516,3317.5977744,7096.39117915,0,0,10488.34181871,10488.34181871,10488.34181871,1.30332625586328,0.264919655030489,74,38,8047.364788,10488.34181871,10.9,0.0071,0.3163,0.6766,0,0,1.64,FALSE,0.86,FALSE,1.3,FALSE,4.65,FALSE,0,0
"Bear",2005,199.86554624,1198.0341931,272.86931292,1470.903506,528.9864785,1727.0206715,5.99,1198.0341931,6871,NA,"BearAvg",0.07,0.28,0.65,0,0,1,"Very High",0.5,0.1,0.3,0.6,718.82051586,718.82051586,158.69594355,736.129972573092,-239.60683862,2635.67522482,-239.60683862,2635.67522482,211.5945914,846.3783656,254.760726353816,3199.28061664618,829.3994436,3056.90696948,5189.08011245,0,0,9075.38652553,9075.38652553,9075.38652553,7.57523164013106,2.02488393048314,52,31,1198.0341931,9075.38652553,5.99,0.0914,0.3368,0.5718,0,0,0.24,FALSE,0.75,FALSE,7.58,FALSE,2.55,FALSE,0,0
"Bear",2006,561.04761907,2166.030062,1293.8849476,3459.91501,1492.1587829,3658.188845,3.86,2166.030062,8362,NA,"BearAvg",0.07,0.28,0.65,0,0,1,"High",0.3,0.1,0.3,0.4,866.4120248,866.4120248,447.64763487,975.222129426286,433.2060124,3898.8541116,433.2060124,3898.8541116,596.86351316,2387.45405264,1707.74458614743,5608.63310385257,764.22674237,2235.29604844,13805.75429415,0,0,16805.27708496,16805.27708496,16805.27708496,7.75856133291284,2.04879692176411,87,41,2166.030062,16805.27708496,3.86,0.0455,0.133,0.8215,0,0,0.44,FALSE,1.38,FALSE,7.76,FALSE,1.65,FALSE,0,0
"Bear",2007,273.7647987,547.5295975,278.8493893,826.3789867,514.6541901,1062.183788,2,547.5295975,10941,NA,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,109.5059195,109.5059195,154.39625703,189.287481335704,328.5177585,766.5414365,328.5177585,766.5414365,205.86167604,823.44670416,683.608825328593,1440.75875067141,558.82401211,5947.09415748,8240.7189215,0,0,14746.63709109,14746.63709109,14746.63709109,26.9330409870491,3.29335382235878,54,48,547.5295975,14746.63709109,2,0.0379,0.4033,0.5588,0,0,0.11,FALSE,1.21,FALSE,26.93,TRUE,0.85,FALSE,1,1
"Bear",2008,3312.431257,6624.862514,4897.865466,11522.72798,5223.700962,11848.56348,2,6624.862514,8569,NA,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1324.9725028,1324.9725028,1567.1102886,2052.16636504258,3974.9175084,9274.8075196,3974.9175084,9274.8075196,2089.4803848,8357.9215392,7744.23074991484,15952.8962100852,1486.77353937,3549.8481508,6190.830327175,0,0,11227.452017345,11227.452017345,11227.452017345,1.69474490883676,0.527532233245217,94,44,6624.862514,11227.452017345,2,0.1324,0.3162,0.5514,0,0,1.35,FALSE,0.92,FALSE,1.69,FALSE,0.85,FALSE,0,0
"Bear",2009,3284.475348,8721.258601,1355.616873,10076.875475,2196.2662898,10917.524891,2.66,8721.258601,2885,6903,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1744.2517202,1744.2517202,658.87988694,1864.54733617431,5232.7551606,12209.7620414,5232.7551606,12209.7620414,878.50651592,3514.02606368,7188.43021865138,14646.6195633486,887.4620377,2666.81921786,16685.91351245,0,0,20240.19476801,20240.19476801,20240.19476801,2.32078828228866,0.841906904815698,62,20,8721.258601,20240.19476801,2.66,0.0438,0.1318,0.8244,0,0,1.77,FALSE,1.67,FALSE,2.32,FALSE,1.13,FALSE,0,0
"Bear",2010,2187.142857,6045.669026,1535.976178,7581.645204,1937.531147,7983.200173,2.76,6045.669026,67,NA,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1209.1338052,1209.1338052,581.2593441,1341.59121344059,3627.4014156,8463.9366364,3627.4014156,8463.9366364,775.0124588,3100.0498352,5300.01774611882,10666.3825998812,666.704804465,7187.77812844,9005.9716435,0,0,16860.454576405,16860.454576405,16860.454576405,2.78884843081799,1.02562876181828,79,24,6045.669026,16860.454576405,2.76,0.0395,0.4263,0.5341,0,0,1.23,FALSE,1.39,FALSE,2.79,FALSE,1.18,FALSE,0,0
"Bear",2011,5064.39059,13477.724471,6139.190397,19616.914873,7761.897517,21239.621991,2.66,13477.724471,885,5094,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,2695.5448942,2695.5448942,2328.5692551,3562.04955783109,8086.6346826,18868.8142594,8086.6346826,18868.8142594,3104.7590068,12419.0360272,14115.5228753378,28363.7211066622,1796.94453211,3879.4954772,17514.83317545,0,0,23191.27318476,23191.27318476,23191.27318476,1.72071132887904,0.542737768633399,79,37,13477.724471,23191.27318476,2.66,0.0775,0.1673,0.7552,0,0,2.74,FALSE,1.91,FALSE,1.72,FALSE,1.13,FALSE,0,0
"Bear",2012,4300,8600,3641.904911,12241.90491,4078.029113,12678.02911,2,8600,7669,8600,"BearAvg",0.07,0.28,0.65,0,0,1,"Moderate",0.1,0.1,0.3,0.2,1720,1720,1223.4087339,2110.71763392994,5160,12040,5160,12040,1631.2116452,6524.8465808,8456.59384214012,16899.4643778599,969.8738693,7544.85121404,9787.07522,0,0,18301.80030334,18301.80030334,18301.80030334,2.12811631434186,0.755237228980885,89,32,8600,18301.80030334,2,0.053,0.4122,0.5348,0,0,1.75,FALSE,1.51,FALSE,2.13,FALSE,0.85,FALSE,0,0
